0	6.02751	-0.0866854
0	5.53209	-0.497135
-1.57492	5.13062	-0.580768
-3.44657	3.38494	-0.387463
-5.2845	1.63895	0.588338
0	1.72356	-0.0538345
0	0.308513	-0.346683
-0.993472	0.25221	-0.434418
-1.25879	-0.492621	-0.427739
-2.18617	-3.98702	-0.533111
-3.3332	-7.32186	-0.620702
0.993472	0.25221	-0.434418
1.25879	-0.492621	-0.427739
2.18617	-3.98702	-0.533111
3.3332	-7.32186	-0.620702
1.57492	5.13062	-0.580768
3.44657	3.38494	-0.387463
5.2845	1.63895	0.588338
